name,Latitude,Longitude
image0.jpeg,49.279377777777775,-123.10983333333333
image2.jpeg,49.2767,-123.10264722222222
image3.jpeg,49.27314722222222,-123.10027222222222
image4.jpeg,49.26641388888889,-123.07849166666666
